"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"1133",May 2020,"Melanoma","Emergency presentation",21,32.5714285714286,-11.5714285714286,-0.355263157894737,"Route to Diagnosis"
"1134",May 2020,"Melanoma","GP referral",147,338.380952380952,-191.380952380952,-0.565578384463833,"Route to Diagnosis"
"1135",May 2020,"Melanoma","Other",44,77.8095238095238,-33.8095238095238,-0.434516523867809,"Route to Diagnosis"
"1136",May 2020,"Melanoma","TWW",402,659.571428571429,-257.571428571429,-0.390513320337882,"Route to Diagnosis"
"1137",May 2020,"Oesophago-gastric","Emergency presentation",240,223.47619047619,16.5238095238095,0.0739399105050074,"Route to Diagnosis"
"1138",May 2020,"Oesophago-gastric","GP referral",97,168.285714285714,-71.2857142857143,-0.423599320882852,"Route to Diagnosis"
"1139",May 2020,"Oesophago-gastric","Other",63,158.333333333333,-95.3333333333333,-0.602105263157895,"Route to Diagnosis"
"1140",May 2020,"Oesophago-gastric","TWW",306,391.761904761905,-85.7619047619048,-0.218913334143673,"Route to Diagnosis"
"1141",May 2020,"Prostate","Emergency presentation",178,224.380952380952,-46.3809523809524,-0.206706281833616,"Route to Diagnosis"
"1142",May 2020,"Prostate","GP referral",335,798.904761904762,-463.904761904762,-0.580675925374024,"Route to Diagnosis"
"1143",May 2020,"Prostate","Other",120,267.809523809524,-147.809523809524,-0.551920341394026,"Route to Diagnosis"
"1144",May 2020,"Prostate","TWW",782,2042.04761904762,-1260.04761904762,-0.617051045868992,"Route to Diagnosis"
"1145",May 2020,"Unknown","Emergency presentation",208,200.857142857143,7.14285714285714,0.0355618776671408,"Route to Diagnosis"
"1146",May 2020,"Unknown","GP referral",78,91.3809523809524,-13.3809523809524,-0.146430432516936,"Route to Diagnosis"
"1147",May 2020,"Unknown","Other",57,74.1904761904762,-17.1904761904762,-0.231707317073171,"Route to Diagnosis"
"1148",May 2020,"Unknown","TWW",76,82.3333333333333,-6.33333333333333,-0.0769230769230769,"Route to Diagnosis"
"1149",May 2020,"Upper GI excl OG","Emergency presentation",551,494,57,0.115384615384615,"Route to Diagnosis"
"1150",May 2020,"Upper GI excl OG","GP referral",185,268.714285714286,-83.7142857142857,-0.311536416799575,"Route to Diagnosis"
"1151",May 2020,"Upper GI excl OG","Other",137,183.666666666667,-46.6666666666667,-0.254083484573503,"Route to Diagnosis"
"1152",May 2020,"Upper GI excl OG","TWW",243,241.571428571429,1.42857142857142,0.00591366055588404,"Route to Diagnosis"
"1153",May 2020,"Urological excl prostate","Emergency presentation",276,283.190476190476,-7.1904761904762,-0.0253909534218934,"Route to Diagnosis"
"1154",May 2020,"Urological excl prostate","GP referral",242,484.952380952381,-242.952380952381,-0.500981932443048,"Route to Diagnosis"
"1155",May 2020,"Urological excl prostate","Other",178,250.619047619048,-72.6190476190476,-0.289758692760783,"Route to Diagnosis"
"1156",May 2020,"Urological excl prostate","TWW",477,645.095238095238,-168.095238095238,-0.260574296892301,"Route to Diagnosis"
"1157",Jun 2020,"All sites combined","Emergency presentation",4867,4549.6,317.4,0.0697643748901001,"Route to Diagnosis"
"1158",Jun 2020,"All sites combined","GP referral",3077,5448.3,-2371.3,-0.435236679331168,"Route to Diagnosis"
"1159",Jun 2020,"All sites combined","Other",2325,3258.2,-933.2,-0.286415812411761,"Route to Diagnosis"
"1160",Jun 2020,"All sites combined","Screening",263,1466.3,-1203.3,-0.820636977426175,"Route to Diagnosis"
"1161",Jun 2020,"All sites combined","TWW",7785,10773.4,-2988.4,-0.277386897358309,"Route to Diagnosis"
"1162",Jun 2020,"Bone and soft tissue","Emergency presentation",34,40.7,-6.7,-0.164619164619165,"Route to Diagnosis"
"1163",Jun 2020,"Bone and soft tissue","GP referral",31,94.6,-63.6,-0.6723044397463,"Route to Diagnosis"
"1164",Jun 2020,"Bone and soft tissue","Other",41,74.8,-33.8,-0.451871657754011,"Route to Diagnosis"
"1165",Jun 2020,"Bone and soft tissue","TWW",63,71.5,-8.5,-0.118881118881119,"Route to Diagnosis"
"1166",Jun 2020,"Brain and CNS","Emergency presentation",199,190.3,8.69999999999999,0.0457172884918549,"Route to Diagnosis"
"1167",Jun 2020,"Brain and CNS","GP referral",65,67.1,-2.10000000000001,-0.031296572280179,"Route to Diagnosis"
"1168",Jun 2020,"Brain and CNS","Other",102,160.6,-58.6,-0.364881693648817,"Route to Diagnosis"
"1169",Jun 2020,"Brain and CNS","TWW",5,8.8,-3.8,-0.431818181818182,"Route to Diagnosis"
"1170",Jun 2020,"Breast","Emergency presentation",115,140.8,-25.8,-0.183238636363636,"Route to Diagnosis"
"1171",Jun 2020,"Breast","GP referral",193,228.8,-35.8,-0.156468531468532,"Route to Diagnosis"
"1172",Jun 2020,"Breast","Other",98,170.5,-72.5,-0.425219941348974,"Route to Diagnosis"
"1173",Jun 2020,"Breast","Screening",44,1083.5,-1039.5,-0.959390862944162,"Route to Diagnosis"
"1174",Jun 2020,"Breast","TWW",1889,2077.9,-188.9,-0.090909090909091,"Route to Diagnosis"
"1175",Jun 2020,"Colorectal","Emergency presentation",682,657.8,24.1999999999999,0.0367892976588628,"Route to Diagnosis"
"1176",Jun 2020,"Colorectal","GP referral",322,611.6,-289.6,-0.47351209941138,"Route to Diagnosis"
"1177",Jun 2020,"Colorectal","Other",243,354.2,-111.2,-0.313946922642575,"Route to Diagnosis"
"1178",Jun 2020,"Colorectal","Screening",196,308,-112,-0.363636363636364,"Route to Diagnosis"
"1179",Jun 2020,"Colorectal","TWW",945,1240.8,-295.8,-0.238394584139265,"Route to Diagnosis"
"1180",Jun 2020,"Endocrine","Emergency presentation",19,28.6,-9.6,-0.335664335664336,"Route to Diagnosis"
"1181",Jun 2020,"Endocrine","GP referral",68,103.4,-35.4,-0.342359767891683,"Route to Diagnosis"
"1182",Jun 2020,"Endocrine","Other",37,48.4,-11.4,-0.235537190082645,"Route to Diagnosis"
"1183",Jun 2020,"Endocrine","TWW",51,77,-26,-0.337662337662338,"Route to Diagnosis"
"1184",Jun 2020,"Gynaecological","Emergency presentation",211,237.6,-26.6,-0.111952861952862,"Route to Diagnosis"
"1185",Jun 2020,"Gynaecological","GP referral",197,345.4,-148.4,-0.429646786334685,"Route to Diagnosis"
"1186",Jun 2020,"Gynaecological","Other",113,147.4,-34.4,-0.233378561736771,"Route to Diagnosis"
"1187",Jun 2020,"Gynaecological","Screening",23,74.8,-51.8,-0.692513368983957,"Route to Diagnosis"
"1188",Jun 2020,"Gynaecological","TWW",577,698.5,-121.5,-0.17394416607015,"Route to Diagnosis"
"1189",Jun 2020,"Haematological","Emergency presentation",570,515.9,54.0999999999999,0.104865283969761,"Route to Diagnosis"
"1190",Jun 2020,"Haematological","GP referral",362,601.7,-239.7,-0.398371281369453,"Route to Diagnosis"
"1191",Jun 2020,"Haematological","Other",278,311.3,-33.3,-0.106970767748153,"Route to Diagnosis"
"1192",Jun 2020,"Haematological","TWW",484,598.4,-114.4,-0.191176470588235,"Route to Diagnosis"
"1193",Jun 2020,"Head and Neck","Emergency presentation",87,61.6,25.4,0.412337662337662,"Route to Diagnosis"
"1194",Jun 2020,"Head and Neck","GP referral",92,213.4,-121.4,-0.568884723523899,"Route to Diagnosis"
"1195",Jun 2020,"Head and Neck","Other",88,143,-55,-0.384615384615385,"Route to Diagnosis"
"1196",Jun 2020,"Head and Neck","TWW",385,479.6,-94.6,-0.197247706422018,"Route to Diagnosis"
"1197",Jun 2020,"Lung","Emergency presentation",1232,1067,165,0.154639175257732,"Route to Diagnosis"
"1198",Jun 2020,"Lung","GP referral",491,759,-268,-0.353096179183136,"Route to Diagnosis"
"1199",Jun 2020,"Lung","Other",554,680.9,-126.9,-0.186370979585842,"Route to Diagnosis"
"1200",Jun 2020,"Lung","TWW",571,907.5,-336.5,-0.370798898071625,"Route to Diagnosis"
"1201",Jun 2020,"Melanoma","Emergency presentation",17,23.1,-6.1,-0.264069264069264,"Route to Diagnosis"
"1202",Jun 2020,"Melanoma","GP referral",154,359.7,-205.7,-0.571865443425077,"Route to Diagnosis"
"1203",Jun 2020,"Melanoma","Other",49,112.2,-63.2,-0.563279857397504,"Route to Diagnosis"
"1204",Jun 2020,"Melanoma","TWW",585,773.3,-188.3,-0.243501875080823,"Route to Diagnosis"
"1205",Jun 2020,"Oesophago-gastric","Emergency presentation",305,222.2,82.8,0.372637263726373,"Route to Diagnosis"
"1206",Jun 2020,"Oesophago-gastric","GP referral",128,205.7,-77.7,-0.37773456490034,"Route to Diagnosis"
"1207",Jun 2020,"Oesophago-gastric","Other",105,160.6,-55.6,-0.346201743462018,"Route to Diagnosis"
"1208",Jun 2020,"Oesophago-gastric","TWW",387,484,-97.0000000000001,-0.200413223140496,"Route to Diagnosis"
"1209",Jun 2020,"Prostate","Emergency presentation",226,239.8,-13.8,-0.0575479566305255,"Route to Diagnosis"
"1210",Jun 2020,"Prostate","GP referral",396,882.2,-486.2,-0.551122194513716,"Route to Diagnosis"
"1211",Jun 2020,"Prostate","Other",154,349.8,-195.8,-0.559748427672956,"Route to Diagnosis"
"1212",Jun 2020,"Prostate","TWW",955,2237.4,-1282.4,-0.573165281129883,"Route to Diagnosis"
"1213",Jun 2020,"Unknown","Emergency presentation",195,214.5,-19.5,-0.090909090909091,"Route to Diagnosis"
"1214",Jun 2020,"Unknown","GP referral",76,112.2,-36.2,-0.322638146167558,"Route to Diagnosis"
"1215",Jun 2020,"Unknown","Other",71,59.4,11.6,0.195286195286195,"Route to Diagnosis"
"1216",Jun 2020,"Unknown","TWW",92,99,-7.00000000000001,-0.0707070707070708,"Route to Diagnosis"
"1217",Jun 2020,"Upper GI excl OG","Emergency presentation",628,575.3,52.6999999999999,0.0916043803233094,"Route to Diagnosis"
"1218",Jun 2020,"Upper GI excl OG","GP referral",193,284.9,-91.9,-0.322569322569323,"Route to Diagnosis"
"1219",Jun 2020,"Upper GI excl OG","Other",182,202.4,-20.4,-0.100790513833992,"Route to Diagnosis"
"1220",Jun 2020,"Upper GI excl OG","TWW",267,281.6,-14.6,-0.051846590909091,"Route to Diagnosis"
"1221",Jun 2020,"Urological excl prostate","Emergency presentation",347,334.4,12.6,0.0376794258373205,"Route to Diagnosis"
"1222",Jun 2020,"Urological excl prostate","GP referral",309,578.6,-269.6,-0.465952298651918,"Route to Diagnosis"
"1223",Jun 2020,"Urological excl prostate","Other",210,282.7,-72.7,-0.257163070392643,"Route to Diagnosis"
"1224",Jun 2020,"Urological excl prostate","TWW",529,738.1,-209.1,-0.283294946484216,"Route to Diagnosis"
"1225",Jul 2020,"All sites combined","Emergency presentation",5015,4459,556,0.124691634895717,"Route to Diagnosis"
"1226",Jul 2020,"All sites combined","GP referral",3841,5390,-1549,-0.287384044526902,"Route to Diagnosis"
"1227",Jul 2020,"All sites combined","Other",2791,3318,-527,-0.158830620855937,"Route to Diagnosis"
"1228",Jul 2020,"All sites combined","Screening",296,1661,-1365,-0.821794099939795,"Route to Diagnosis"
"1229",Jul 2020,"All sites combined","TWW",8934,10884,-1950,-0.179162072767365,"Route to Diagnosis"
"1230",Jul 2020,"Bone and soft tissue","Emergency presentation",28,26,2,0.0769230769230769,"Route to Diagnosis"
"1231",Jul 2020,"Bone and soft tissue","GP referral",47,81,-34,-0.419753086419753,"Route to Diagnosis"
"1232",Jul 2020,"Bone and soft tissue","Other",44,64,-20,-0.3125,"Route to Diagnosis"
"1233",Jul 2020,"Bone and soft tissue","TWW",57,70,-13,-0.185714285714286,"Route to Diagnosis"
"1234",Jul 2020,"Brain and CNS","Emergency presentation",201,164,37,0.225609756097561,"Route to Diagnosis"
"1235",Jul 2020,"Brain and CNS","GP referral",59,70,-11,-0.157142857142857,"Route to Diagnosis"
"1236",Jul 2020,"Brain and CNS","Other",123,156,-33,-0.211538461538462,"Route to Diagnosis"
"1237",Jul 2020,"Brain and CNS","TWW",12,7,5,0.714285714285714,"Route to Diagnosis"
"1238",Jul 2020,"Breast","Emergency presentation",129,108,21,0.194444444444444,"Route to Diagnosis"
"1239",Jul 2020,"Breast","GP referral",233,226,7,0.0309734513274336,"Route to Diagnosis"
"1240",Jul 2020,"Breast","Other",104,179,-75,-0.418994413407821,"Route to Diagnosis"
"1241",Jul 2020,"Breast","Screening",115,1291,-1176,-0.910921766072812,"Route to Diagnosis"
"1242",Jul 2020,"Breast","TWW",2114,2132,-18,-0.00844277673545966,"Route to Diagnosis"
"1243",Jul 2020,"Colorectal","Emergency presentation",695,640,55,0.0859375,"Route to Diagnosis"
"1244",Jul 2020,"Colorectal","GP referral",409,638,-229,-0.358934169278997,"Route to Diagnosis"
"1245",Jul 2020,"Colorectal","Other",298,339,-41,-0.12094395280236,"Route to Diagnosis"
"1246",Jul 2020,"Colorectal","Screening",138,299,-161,-0.538461538461538,"Route to Diagnosis"
"1247",Jul 2020,"Colorectal","TWW",1120,1241,-121,-0.0975020145044319,"Route to Diagnosis"
"1248",Jul 2020,"Endocrine","Emergency presentation",23,28,-5,-0.178571428571429,"Route to Diagnosis"
"1249",Jul 2020,"Endocrine","GP referral",91,117,-26,-0.222222222222222,"Route to Diagnosis"
"1250",Jul 2020,"Endocrine","Other",46,46,0,0,"Route to Diagnosis"
"1251",Jul 2020,"Endocrine","TWW",59,63,-4,-0.0634920634920635,"Route to Diagnosis"
"1252",Jul 2020,"Gynaecological","Emergency presentation",236,249,-13,-0.0522088353413655,"Route to Diagnosis"
"1253",Jul 2020,"Gynaecological","GP referral",246,300,-54,-0.18,"Route to Diagnosis"
"1254",Jul 2020,"Gynaecological","Other",162,159,3,0.0188679245283019,"Route to Diagnosis"
"1255",Jul 2020,"Gynaecological","Screening",43,71,-28,-0.394366197183099,"Route to Diagnosis"
"1256",Jul 2020,"Gynaecological","TWW",644,697,-53,-0.0760401721664275,"Route to Diagnosis"
"1257",Jul 2020,"Haematological","Emergency presentation",582,524,58,0.110687022900763,"Route to Diagnosis"
"1258",Jul 2020,"Haematological","GP referral",419,628,-209,-0.332802547770701,"Route to Diagnosis"
"1259",Jul 2020,"Haematological","Other",312,317,-5,-0.0157728706624606,"Route to Diagnosis"
"1260",Jul 2020,"Haematological","TWW",493,607,-114,-0.187808896210873,"Route to Diagnosis"
"1261",Jul 2020,"Head and Neck","Emergency presentation",92,59,33,0.559322033898305,"Route to Diagnosis"
"1262",Jul 2020,"Head and Neck","GP referral",140,193,-53,-0.274611398963731,"Route to Diagnosis"
"1263",Jul 2020,"Head and Neck","Other",107,132,-25,-0.189393939393939,"Route to Diagnosis"
"1264",Jul 2020,"Head and Neck","TWW",446,517,-71,-0.137330754352031,"Route to Diagnosis"
"1265",Jul 2020,"Lung","Emergency presentation",1220,980,240,0.244897959183673,"Route to Diagnosis"
"1266",Jul 2020,"Lung","GP referral",564,721,-157,-0.217753120665742,"Route to Diagnosis"
"1267",Jul 2020,"Lung","Other",669,717,-48,-0.0669456066945607,"Route to Diagnosis"
"1268",Jul 2020,"Lung","TWW",640,906,-266,-0.293598233995585,"Route to Diagnosis"
"1269",Jul 2020,"Melanoma","Emergency presentation",28,37,-9,-0.243243243243243,"Route to Diagnosis"
"1270",Jul 2020,"Melanoma","GP referral",226,408,-182,-0.446078431372549,"Route to Diagnosis"
"1271",Jul 2020,"Melanoma","Other",85,111,-26,-0.234234234234234,"Route to Diagnosis"
"1272",Jul 2020,"Melanoma","TWW",660,791,-131,-0.165613147914033,"Route to Diagnosis"
"1273",Jul 2020,"Oesophago-gastric","Emergency presentation",276,210,66,0.314285714285714,"Route to Diagnosis"
"1274",Jul 2020,"Oesophago-gastric","GP referral",137,214,-77,-0.35981308411215,"Route to Diagnosis"
"1275",Jul 2020,"Oesophago-gastric","Other",122,177,-55,-0.310734463276836,"Route to Diagnosis"
"1276",Jul 2020,"Oesophago-gastric","TWW",452,453,-1,-0.0022075055187638,"Route to Diagnosis"
"1277",Jul 2020,"Prostate","Emergency presentation",266,267,-1,-0.00374531835205993,"Route to Diagnosis"
"1278",Jul 2020,"Prostate","GP referral",569,848,-279,-0.329009433962264,"Route to Diagnosis"
"1279",Jul 2020,"Prostate","Other",191,338,-147,-0.43491124260355,"Route to Diagnosis"
"1280",Jul 2020,"Prostate","TWW",1246,2286,-1040,-0.454943132108486,"Route to Diagnosis"
"1281",Jul 2020,"Unknown","Emergency presentation",229,201,28,0.139303482587065,"Route to Diagnosis"
"1282",Jul 2020,"Unknown","GP referral",83,107,-24,-0.224299065420561,"Route to Diagnosis"
"1283",Jul 2020,"Unknown","Other",72,88,-16,-0.181818181818182,"Route to Diagnosis"
"1284",Jul 2020,"Unknown","TWW",111,114,-3,-0.0263157894736842,"Route to Diagnosis"
"1285",Jul 2020,"Upper GI excl OG","Emergency presentation",638,565,73,0.129203539823009,"Route to Diagnosis"
"1286",Jul 2020,"Upper GI excl OG","GP referral",208,288,-80,-0.277777777777778,"Route to Diagnosis"
"1287",Jul 2020,"Upper GI excl OG","Other",198,208,-10,-0.0480769230769231,"Route to Diagnosis"
"1288",Jul 2020,"Upper GI excl OG","TWW",264,259,5,0.0193050193050193,"Route to Diagnosis"
"1289",Jul 2020,"Urological excl prostate","Emergency presentation",372,401,-29,-0.0723192019950125,"Route to Diagnosis"
"1290",Jul 2020,"Urological excl prostate","GP referral",410,551,-141,-0.255898366606171,"Route to Diagnosis"
"1291",Jul 2020,"Urological excl prostate","Other",258,287,-29,-0.101045296167247,"Route to Diagnosis"
"1292",Jul 2020,"Urological excl prostate","TWW",616,741,-125,-0.168690958164642,"Route to Diagnosis"
"1293",Aug 2020,"All sites combined","Emergency presentation",4499,3940,559,0.141878172588832,"Route to Diagnosis"
"1294",Aug 2020,"All sites combined","GP referral",3768,4669.52380952381,-901.523809523809,-0.193065470120334,"Route to Diagnosis"
"1295",Aug 2020,"All sites combined","Other",2586,2783.80952380952,-197.809523809524,-0.0710571330824496,"Route to Diagnosis"
"1296",Aug 2020,"All sites combined","Screening",567,1467.61904761905,-900.619047619047,-0.613659961064244,"Route to Diagnosis"
"1297",Aug 2020,"All sites combined","TWW",8410,9463.80952380952,-1053.80952380952,-0.111351514541612,"Route to Diagnosis"
"1298",Aug 2020,"Bone and soft tissue","Emergency presentation",29,30.4761904761905,-1.47619047619047,-0.0484374999999999,"Route to Diagnosis"
"1299",Aug 2020,"Bone and soft tissue","GP referral",42,62.8571428571429,-20.8571428571429,-0.331818181818182,"Route to Diagnosis"
"1300",Aug 2020,"Bone and soft tissue","Other",51,56.1904761904762,-5.19047619047619,-0.0923728813559322,"Route to Diagnosis"
"1301",Aug 2020,"Bone and soft tissue","TWW",78,68.5714285714286,9.42857142857143,0.1375,"Route to Diagnosis"
"1302",Aug 2020,"Brain and CNS","Emergency presentation",184,143.809523809524,40.1904761904762,0.279470198675497,"Route to Diagnosis"
"1303",Aug 2020,"Brain and CNS","GP referral",48,71.4285714285714,-23.4285714285714,-0.328,"Route to Diagnosis"
"1304",Aug 2020,"Brain and CNS","Other",131,112.380952380952,18.6190476190476,0.165677966101695,"Route to Diagnosis"
"1305",Aug 2020,"Brain and CNS","TWW",8,12.3809523809524,-4.38095238095238,-0.353846153846154,"Route to Diagnosis"
"1306",Aug 2020,"Breast","Emergency presentation",137,116.190476190476,20.8095238095238,0.179098360655738,"Route to Diagnosis"
"1307",Aug 2020,"Breast","GP referral",170,182.857142857143,-12.8571428571428,-0.0703124999999999,"Route to Diagnosis"
