Year,Month,Date,Cancer group,Metric,Breakdown,Demographic,Data completeness,Statistic
2018,July,Jul-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,56
2018,July,Jul-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,69
2018,July,Jul-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,158
2018,July,Jul-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,66
2018,July,Jul-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,139
2018,July,Jul-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,7
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,101
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,266
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,163
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,1383
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,2116
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,1288
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,1193
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,311
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,113
2018,July,Jul-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,1124
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,587
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,581
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,337
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,269
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,1053
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,433
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,620
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,639
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,422
2018,July,Jul-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,606
2018,July,Jul-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,26
2018,July,Jul-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,108
2018,July,Jul-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,40
2018,July,Jul-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,89
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,218
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,363
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,154
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,63
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,664
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,489
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,70
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,169
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,89
2018,July,Jul-18,Gynaecological,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,274
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,477
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,568
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,309
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,563
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,68
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,70
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,87
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,241
2018,July,Jul-18,Haematological,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,519
2018,July,Jul-18,Head and Neck,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,62
2018,July,Jul-18,Head and Neck,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,165
2018,July,Jul-18,Head and Neck,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,125
2018,July,Jul-18,Head and Neck,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,464
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,1053
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,733
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,586
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,939
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,552
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,229
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,674
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,1374
2018,July,Jul-18,Lung,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,248
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,25
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,462
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,93
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,813
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,682
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,229
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,47
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,31
2018,July,Jul-18,Melanoma,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,404
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,248
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,193
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,173
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,478
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,55
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,187
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,226
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,300
2018,July,Jul-18,Oesophago-gastric,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,324
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,NA
2018,July,Jul-18,Other malignant neoplasms,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,NA
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,250
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,1073
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,310
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,2556
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,1124
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,545
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,908
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,448
2018,July,Jul-18,Prostate,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,1164
2018,July,Jul-18,Unknown,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,181
2018,July,Jul-18,Unknown,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,114
2018,July,Jul-18,Unknown,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,58
2018,July,Jul-18,Unknown,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,115
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,503
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,286
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,182
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,274
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,28
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,39
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,66
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,163
2018,July,Jul-18,Upper GI excl OG,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,307
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,309
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,586
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,252
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,762
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,441
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,208
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,168
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,86
2018,July,Jul-18,Urological excl prostate,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,679
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,4103
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,5459
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,2895
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,1717
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,10743
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,5100
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,3299
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,3177
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,3098
2018,August,Aug-18,All sites combined,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,5462
2018,August,Aug-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,33
2018,August,Aug-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,81
2018,August,Aug-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,48
2018,August,Aug-18,Bone and soft tissue,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,83
2018,August,Aug-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,187
2018,August,Aug-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,77
2018,August,Aug-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,122
2018,August,Aug-18,Brain and CNS,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,10
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,109
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,252
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,147
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,1370
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,1995
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,1273
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,1163
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,259
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,86
2018,August,Aug-18,Breast,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,1092
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,610
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,570
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Other,Complete,298
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,Screening,Complete,276
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Route to Diagnosis,TWW,Complete,1159
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 1,Complete,448
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 2,Complete,618
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 3,Complete,728
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Stage 4,Complete,443
2018,August,Aug-18,Colorectal,New cancer diagnoses (observed),Stage at diagnosis,Unknown,Complete,571
2018,August,Aug-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,Emergency presentation,Complete,27
2018,August,Aug-18,Endocrine,New cancer diagnoses (observed),Route to Diagnosis,GP referral,Complete,113
