"","Date","Cancer group","Metric","Breakdown","Demographic","new","old","ndiff_newOld","propchange_newOld"
"989",Aug 2019,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",49,NA,NA,NA
"990",Aug 2019,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Other",55,NA,NA,NA
"991",Aug 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",359,NA,NA,NA
"992",Aug 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",61,NA,NA,NA
"993",Aug 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",119,NA,NA,NA
"994",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",4498,4091,407,0.1
"995",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Other",3004,2966,38,0.01
"996",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","TWW",9758,9754,4,0
"997",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",4588,4577,11,0
"998",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",3082,3071,11,0
"999",Sep 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",5188,4855,333,0.07
"1000",Sep 2019,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",136,NA,NA,NA
"1001",Sep 2019,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Other",80,NA,NA,NA
"1002",Sep 2019,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",151,NA,NA,NA
"1003",Sep 2019,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",24,NA,NA,NA
"1004",Sep 2019,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",75,74,1,0.01
"1005",Sep 2019,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","TWW",87,87,0,0
"1006",Sep 2019,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",69,65,4,0.06
"1007",Sep 2019,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","TWW",10,10,0,0
"1008",Sep 2019,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",212,212,0,0
"1009",Sep 2019,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Screening",1056,1056,0,0
"1010",Sep 2019,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",1053,1053,0,0
"1011",Sep 2019,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",95,92,3,0.03
"1012",Sep 2019,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",38,NA,NA,NA
"1013",Sep 2019,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Screening",68,NA,NA,NA
"1014",Sep 2019,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",577,572,5,0.01
"1015",Sep 2019,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Screening",386,386,0,0
"1016",Sep 2019,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",703,702,1,0
"1017",Sep 2019,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",425,424,1,0
"1018",Sep 2019,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",114,114,0,0
"1019",Sep 2019,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","TWW",78,78,0,0
"1020",Sep 2019,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",303,299,4,0.01
"1021",Sep 2019,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Screening",68,68,0,0
"1022",Sep 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",447,447,0,0
"1023",Sep 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",150,150,0,0
"1024",Sep 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",283,262,21,0.08
"1025",Sep 2019,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",523,454,69,0.15
"1026",Sep 2019,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Other",280,270,10,0.04
"1027",Sep 2019,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",67,67,0,0
"1028",Sep 2019,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",181,179,2,0.01
"1029",Sep 2019,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",159,158,1,0.01
"1030",Sep 2019,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","TWW",445,442,3,0.01
"1031",Sep 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",24,NA,NA,NA
"1032",Sep 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",54,NA,NA,NA
"1033",Sep 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",5,NA,NA,NA
"1034",Sep 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",8,NA,NA,NA
"1035",Sep 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",53,NA,NA,NA
"1036",Sep 2019,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",163,NA,NA,NA
"1037",Sep 2019,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","Other",145,NA,NA,NA
"1038",Sep 2019,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",34,NA,NA,NA
"1039",Sep 2019,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",63,NA,NA,NA
"1040",Sep 2019,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",111,NA,NA,NA
"1041",Sep 2019,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","TWW",362,NA,NA,NA
"1042",Sep 2019,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",111,NA,NA,NA
"1043",Sep 2019,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","TWW",71,NA,NA,NA
"1044",Sep 2019,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",629,617,12,0.02
"1045",Sep 2019,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","TWW",844,844,0,0
"1046",Sep 2019,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",532,532,0,0
"1047",Sep 2019,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",611,611,0,0
"1048",Sep 2019,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",354,267,87,0.33
"1049",Sep 2019,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",68,NA,NA,NA
"1050",Sep 2019,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Other",37,NA,NA,NA
"1051",Sep 2019,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",35,33,2,0.06
"1052",Sep 2019,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","Other",109,108,1,0.01
"1053",Sep 2019,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",215,215,0,0
"1054",Sep 2019,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",22,22,0,0
"1055",Sep 2019,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",106,NA,NA,NA
"1056",Sep 2019,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",90,NA,NA,NA
"1057",Sep 2019,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",51,NA,NA,NA
"1058",Sep 2019,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","TWW",17,NA,NA,NA
"1059",Sep 2019,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",48,NA,NA,NA
"1060",Sep 2019,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","TWW",83,NA,NA,NA
"1061",Sep 2019,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",184,NA,NA,NA
"1062",Sep 2019,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",243,NA,NA,NA
"1063",Sep 2019,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",59,NA,NA,NA
"1064",Sep 2019,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",58,NA,NA,NA
"1065",Sep 2019,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",426,NA,NA,NA
"1066",Sep 2019,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",124,NA,NA,NA
"1067",Sep 2019,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","Other",104,NA,NA,NA
"1068",Sep 2019,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",104,NA,NA,NA
"1069",Sep 2019,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",218,NA,NA,NA
"1070",Sep 2019,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",188,180,8,0.04
"1071",Sep 2019,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","TWW",427,427,0,0
"1072",Sep 2019,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",58,56,2,0.04
"1073",Sep 2019,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",200,199,1,0.01
"1074",Sep 2019,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",320,288,32,0.11
"1075",Sep 2019,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",NA,NA,NA,NA
"1076",Sep 2019,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","Other",NA,NA,NA,NA
"1077",Sep 2019,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",NA,NA,NA,NA
"1078",Sep 2019,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",NA,NA,NA,NA
"1079",Sep 2019,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",91,NA,NA,NA
"1080",Sep 2019,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","TWW",193,NA,NA,NA
"1081",Sep 2019,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",19,NA,NA,NA
"1082",Sep 2019,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",57,NA,NA,NA
"1083",Sep 2019,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",148,NA,NA,NA
"1084",Sep 2019,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","TWW",177,NA,NA,NA
"1085",Sep 2019,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",45,NA,NA,NA
"1086",Sep 2019,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",84,NA,NA,NA
"1087",Sep 2019,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",328,NA,NA,NA
"1088",Sep 2019,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",249,231,18,0.08
"1089",Sep 2019,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","Other",254,254,0,0
"1090",Sep 2019,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",821,819,2,0
"1091",Sep 2019,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",693,693,0,0
"1092",Sep 2019,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",955,937,18,0.02
"1093",Sep 2019,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",119,NA,NA,NA
"1094",Sep 2019,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","Other",65,NA,NA,NA
"1095",Sep 2019,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",53,NA,NA,NA
"1096",Sep 2019,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",74,NA,NA,NA
"1097",Sep 2019,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",27,NA,NA,NA
"1098",Sep 2019,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","TWW",83,NA,NA,NA
"1099",Sep 2019,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",174,203,-29,-0.14
"1100",Sep 2019,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","Other",61,66,-5,-0.08
"1101",Sep 2019,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",638,541,97,0.18
"1102",Sep 2019,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","Other",225,214,11,0.05
"1103",Sep 2019,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",67,67,0,0
"1104",Sep 2019,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",205,204,1,0
"1105",Sep 2019,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",512,508,4,0.01
"1106",Sep 2019,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","TWW",619,619,0,0
"1107",Sep 2019,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",393,393,0,0
"1108",Sep 2019,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",154,153,1,0.01
"1109",Sep 2019,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",650,619,31,0.05
"1110",Sep 2019,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",57,NA,NA,NA
"1111",Sep 2019,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","Other",49,NA,NA,NA
"1112",Sep 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",350,NA,NA,NA
"1113",Sep 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",56,NA,NA,NA
"1114",Sep 2019,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",126,NA,NA,NA
"1115",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",4964,4539,425,0.09
"1116",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Other",3360,3281,79,0.02
"1117",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","TWW",10851,10853,-2,0
"1118",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",5239,5232,7,0
"1119",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",3474,3468,6,0
"1120",Oct 2019,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",5676,5294,382,0.07
"1121",Oct 2019,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",149,NA,NA,NA
"1122",Oct 2019,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","Other",104,NA,NA,NA
"1123",Oct 2019,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",183,NA,NA,NA
"1124",Oct 2019,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",19,NA,NA,NA
"1125",Oct 2019,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",89,87,2,0.02
"1126",Oct 2019,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","TWW",68,69,-1,-0.01
"1127",Oct 2019,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",88,86,2,0.02
"1128",Oct 2019,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","TWW",10,10,0,0
"1129",Oct 2019,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",245,244,1,0
"1130",Oct 2019,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Screening",1229,1230,-1,0
"1131",Oct 2019,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",1275,1275,0,0
"1132",Oct 2019,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",80,79,1,0.01
"1133",Oct 2019,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",43,NA,NA,NA
"1134",Oct 2019,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Screening",58,NA,NA,NA
"1135",Oct 2019,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",622,616,6,0.01
"1136",Oct 2019,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Screening",414,414,0,0
"1137",Oct 2019,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",785,778,7,0.01
"1138",Oct 2019,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",502,501,1,0
"1139",Oct 2019,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",103,101,2,0.02
"1140",Oct 2019,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","TWW",82,82,0,0
"1141",Oct 2019,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",335,332,3,0.01
"1142",Oct 2019,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Screening",58,58,0,0
"1143",Oct 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",485,485,0,0
"1144",Oct 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",160,159,1,0.01
"1145",Oct 2019,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",334,309,25,0.08
"1146",Oct 2019,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",626,565,61,0.11
"1147",Oct 2019,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","Other",326,313,13,0.04
"1148",Oct 2019,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",67,67,0,0
"1149",Oct 2019,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",214,214,0,0
"1150",Oct 2019,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",182,181,1,0.01
"1151",Oct 2019,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","TWW",477,477,0,0
"1152",Oct 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",38,NA,NA,NA
"1153",Oct 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",68,NA,NA,NA
"1154",Oct 2019,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",18,NA,NA,NA
